t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,z_bit,vz_bit,z_piston,vz_piston,z_insert,vz_insert,szz_bit,Fc_rock_insert_x,Fc_rock_insert_y,Fc_rock_insert_z,Fc_piston_bit_x,Fc_piston_bit_y,Fc_piston_bit_z,Fc_plate_bit_x,Fc_plate_bit_y,Fc_plate_bit_z,eEl,eJnt,eGc,eFric,eCund,eLys
0.00021633,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9224,2953,1.22828e-06,0,0.29205,-3.93029,0.544526,1.07259,0.161422,-4.13821,-7.5328e+07,-164.654,-280.402,86138.1,0,0,0,0,0,0,-17.9305,-10.9074,-24.5167,-18.8901,0,0
0.000216479,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9236,2953,1.22828e-06,0,0.292049,-3.92318,0.544526,1.07259,0.161422,-4.06954,-7.39936e+07,-135.883,-754.375,86030.2,0,0,0,0,0,0,-17.9543,-10.9257,-24.5465,-18.9227,0,0
0.000216627,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9243,2953,1.22828e-06,0,0.292048,-3.9161,0.544526,1.07259,0.161421,-4.00046,-7.26179e+07,-75.3773,-487.403,85766.7,0,0,0,0,0,0,-17.9648,-10.9442,-24.5855,-18.9436,0,0
0.000216776,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9252,2953,1.22828e-06,0,0.292048,-3.90903,0.544527,1.07259,0.161421,-3.93115,-7.12048e+07,-190.031,-712.364,86607,0,0,0,0,0,0,-17.9918,-10.9627,-24.606,-18.9718,0,0
0.000216924,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9255,2953,1.22828e-06,0,0.292047,-3.902,0.544527,1.07259,0.16142,-3.86167,-6.97583e+07,-84.5302,-668.079,86615.6,0,0,0,0,0,0,-17.9964,-10.9807,-24.6469,-18.9976,0,0
0.000217072,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9261,2953,1.22828e-06,0,0.292047,-3.89499,0.544527,1.07258,0.161419,-3.79177,-6.82825e+07,-54.639,-816.281,85756.5,0,0,0,0,0,0,-18.0042,-10.9979,-24.6795,-19.0251,0,0
0.000217221,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9275,2953,1.22828e-06,0,0.292046,-3.888,0.544527,1.07258,0.161419,-3.72214,-6.67817e+07,-273.911,-490.163,86264.8,0,0,0,0,0,0,-18.0204,-11.0161,-24.7,-19.0481,0,0
0.000217369,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9284,2953,1.22828e-06,0,0.292045,-3.88102,0.544527,1.07258,0.161418,-3.65285,-6.52602e+07,-28.3582,-732.135,85959,0,0,0,0,0,0,-18.0082,-11.0345,-24.7438,-19.0756,0,0
0.000217518,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9295,2953,1.22828e-06,0,0.292045,-3.87403,0.544527,1.07258,0.161418,-3.58405,-6.37223e+07,-307.934,-535.833,86469.3,0,0,0,0,0,0,-18.0151,-11.0526,-24.7637,-19.0982,0,0
0.000217666,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9305,2953,1.22828e-06,0,0.292044,-3.86704,0.544528,1.07258,0.161417,-3.51586,-6.21726e+07,38.5682,-700.122,86323.4,0,0,0,0,0,0,-18.0166,-11.071,-24.792,-19.1276,0,0
0.000217815,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9320,2953,1.22828e-06,0,0.292044,-3.86006,0.544528,1.07258,0.161417,-3.44868,-6.06154e+07,-225.179,-712.366,85146.3,0,0,0,0,0,0,-18.0134,-11.09,-24.83,-19.1592,0,0
0.000217963,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9336,2953,1.22828e-06,0,0.292043,-3.85305,0.544528,1.07258,0.161416,-3.38198,-5.90555e+07,-64.3936,-554.09,86444.7,0,0,0,0,0,0,-18.0058,-11.1081,-24.8674,-19.1804,0,0
0.000218112,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9350,2953,1.22828e-06,0,0.292043,-3.84601,0.544528,1.07257,0.161416,-3.31769,-5.74974e+07,-11.682,-664.898,86130.8,0,0,0,0,0,0,-17.9811,-11.1284,-24.9017,-19.2065,0,0
0.00021826,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9364,2953,1.22828e-06,0,0.292042,-3.83892,0.544528,1.07257,0.161415,-3.25373,-5.59458e+07,-227.877,-343.779,86407.5,0,0,0,0,0,0,-17.9735,-11.1482,-24.9178,-19.2348,0,0
0.000218409,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9377,2953,1.22828e-06,0,0.292041,-3.83177,0.544528,1.07257,0.161415,-3.19268,-5.44053e+07,94.0236,-535.986,86421.7,0,0,0,0,0,0,-17.9604,-11.1685,-24.9508,-19.2588,0,0
0.000218557,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9396,2953,1.22828e-06,0,0.292041,-3.82456,0.544529,1.07257,0.161414,-3.13309,-5.28809e+07,-82.5672,-401.036,86120.5,0,0,0,0,0,0,-17.9516,-11.1889,-24.9795,-19.2912,0,0
0.000218706,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9411,2953,1.22828e-06,0,0.29204,-3.81729,0.544529,1.07257,0.161414,-3.07519,-5.13773e+07,-94.6041,-659.059,86040.9,0,0,0,0,0,0,-17.9234,-11.2094,-25.022,-19.3165,0,0
0.000218854,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9428,2953,1.22828e-06,0,0.29204,-3.80997,0.544529,1.07257,0.161413,-3.01899,-4.98993e+07,-46.1294,-504,86352.6,0,0,0,0,0,0,-17.9102,-11.2293,-25.0424,-19.3416,0,0
0.000219003,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9442,2953,1.22828e-06,0,0.292039,-3.80258,0.544529,1.07257,0.161413,-2.96571,-4.84518e+07,110.045,-608.177,85773.4,0,0,0,0,0,0,-17.8973,-11.2494,-25.0628,-19.3665,0,0
0.000219151,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9454,2953,1.22828e-06,0,0.292039,-3.79512,0.544529,1.07256,0.161413,-2.91394,-4.70396e+07,-310.224,-607.331,86493.3,0,0,0,0,0,0,-17.8773,-11.2693,-25.0927,-19.3953,0,0
0.0002193,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9466,2953,1.22828e-06,0,0.292038,-3.78757,0.544529,1.07256,0.161412,-2.86546,-4.56673e+07,108.82,-582.725,85366.1,0,0,0,0,0,0,-17.8633,-11.2899,-25.1125,-19.4152,0,0
0.000219448,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9478,2953,1.22828e-06,0,0.292038,-3.77995,0.544529,1.07256,0.161412,-2.81874,-4.43398e+07,-94.6239,-715.297,86589.8,0,0,0,0,0,0,-17.8451,-11.3097,-25.1425,-19.4408,0,0
0.000219597,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9491,2953,1.22828e-06,0,0.292037,-3.77223,0.54453,1.07256,0.161411,-2.77585,-4.30613e+07,-146.741,-601.887,86018.5,0,0,0,0,0,0,-17.8386,-11.3295,-25.1643,-19.4648,0,0
0.000219745,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9503,2953,1.22828e-06,0,0.292036,-3.76443,0.54453,1.07256,0.161411,-2.73476,-4.18363e+07,-78.6857,-622.752,84966.7,0,0,0,0,0,0,-17.8211,-11.3494,-25.1888,-19.4938,0,0
0.000219894,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9510,2953,1.22828e-06,0,0.292036,-3.75653,0.54453,1.07256,0.16141,-2.69727,-4.06687e+07,-102.798,-444.996,86001.2,0,0,0,0,0,0,-17.7946,-11.3697,-25.2116,-19.5144,0,0
0.000220042,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9522,2953,1.22828e-06,0,0.292035,-3.74852,0.54453,1.07256,0.16141,-2.66272,-3.95625e+07,-78.8045,-675.829,85488,0,0,0,0,0,0,-17.7632,-11.3883,-25.2441,-19.5447,0,0
0.00022019,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9534,2953,1.22828e-06,0,0.292035,-3.74039,0.54453,1.07255,0.16141,-2.63116,-3.8521e+07,-39.3746,-413.964,85588.3,0,0,0,0,0,0,-17.7595,-11.4072,-25.2565,-19.5666,0,0
0.000220339,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9551,2953,1.22828e-06,0,0.292034,-3.73215,0.54453,1.07255,0.161409,-2.60343,-3.75473e+07,-441.64,-737.58,85619.9,0,0,0,0,0,0,-17.7338,-11.4253,-25.2891,-19.5925,0,0
0.000220487,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9564,2953,1.22828e-06,0,0.292034,-3.72379,0.544531,1.07255,0.161409,-2.57859,-3.66441e+07,38.3303,-249.496,85367.9,0,0,0,0,0,0,-17.7052,-11.446,-25.3322,-19.6217,0,0
0.000220636,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9574,2953,1.22828e-06,0,0.292033,-3.71533,0.544531,1.07255,0.161408,-2.55695,-3.58136e+07,-98.6248,-614.06,84991.5,0,0,0,0,0,0,-17.7018,-11.4651,-25.341,-19.6456,0,0
0.000220784,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9585,2953,1.22828e-06,0,0.292033,-3.70675,0.544531,1.07255,0.161408,-2.53871,-3.50574e+07,-189.679,-347.694,85120.4,0,0,0,0,0,0,-17.6643,-11.4846,-25.3821,-19.6765,0,0
0.000220933,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9597,2953,1.22828e-06,0,0.292032,-3.69805,0.544531,1.07255,0.161408,-2.52374,-3.43765e+07,-167.255,-477.12,84924.1,0,0,0,0,0,0,-17.6469,-11.5045,-25.4003,-19.698,0,0
0.000221081,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9609,2953,1.22828e-06,0,0.292031,-3.68924,0.544531,1.07254,0.161407,-2.51189,-3.37715e+07,-240.196,-388.396,85105.6,0,0,0,0,0,0,-17.6219,-11.524,-25.4394,-19.7276,0,0
0.00022123,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9622,2953,1.22828e-06,0,0.292031,-3.68031,0.544531,1.07254,0.161407,-2.50351,-3.32421e+07,-69.6066,-738.395,85453.6,0,0,0,0,0,0,-17.613,-11.5433,-25.4621,-19.7508,0,0
0.000221378,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9637,2953,1.22828e-06,0,0.29203,-3.67126,0.544532,1.07254,0.161407,-2.49853,-3.27873e+07,-426.866,-753.456,84721.1,0,0,0,0,0,0,-17.6139,-11.5621,-25.4745,-19.7745,0,0
0.000221527,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9648,2953,1.22828e-06,0,0.29203,-3.6621,0.544532,1.07254,0.161406,-2.49576,-3.24057e+07,-54.2975,-342.515,84590.8,0,0,0,0,0,0,-17.5851,-11.5803,-25.5078,-19.8023,0,0
0.000221675,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9664,2953,1.22828e-06,0,0.292029,-3.65281,0.544532,1.07254,0.161406,-2.49739,-3.20949e+07,-460.581,-610.129,84792.8,0,0,0,0,0,0,-17.5666,-11.5974,-25.539,-19.8214,0,0
0.000221824,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9680,2953,1.22828e-06,0,0.292029,-3.64339,0.544532,1.07254,0.161405,-2.50153,-3.18519e+07,-182.383,-513.469,83950.3,0,0,0,0,0,0,-17.5707,-11.6158,-25.5566,-19.8568,0,0
0.000221972,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9696,2953,1.22828e-06,0,0.292028,-3.63384,0.544532,1.07254,0.161405,-2.50903,-3.1673e+07,-276.177,-351.496,85004.7,0,0,0,0,0,0,-17.5653,-11.6332,-25.5885,-19.8738,0,0
0.000222121,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9716,2953,1.22828e-06,0,0.292028,-3.62417,0.544532,1.07253,0.161405,-2.5194,-3.1554e+07,-386.634,-547.135,83947.5,0,0,0,0,0,0,-17.5596,-11.6504,-25.6131,-19.902,0,0
0.000222269,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9727,2953,1.22828e-06,0,0.292027,-3.61439,0.544532,1.07253,0.161404,-2.53209,-3.14902e+07,-210.707,-439.762,85087,0,0,0,0,0,0,-17.5571,-11.6666,-25.6361,-19.9254,0,0
0.000222418,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9733,2953,1.22828e-06,0,0.292027,-3.6045,0.544533,1.07253,0.161404,-2.54792,-3.14762e+07,-473.415,-211.969,84451.3,0,0,0,0,0,0,-17.5444,-11.684,-25.6704,-19.9548,0,0
0.000222566,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9747,2953,1.22828e-06,0,0.292026,-3.59449,0.544533,1.07253,0.161404,-2.56614,-3.15067e+07,-322.603,-300.264,84675,0,0,0,0,0,0,-17.5433,-11.6982,-25.699,-19.9711,0,0
0.000222715,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9755,2953,1.22828e-06,0,0.292025,-3.58435,0.544533,1.07253,0.161403,-2.58681,-3.15757e+07,-585.507,-177.337,84849.7,0,0,0,0,0,0,-17.5525,-11.7144,-25.7182,-20.0009,0,0
0.000222863,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9762,2953,1.22828e-06,0,0.292025,-3.5741,0.544533,1.07253,0.161403,-2.61047,-3.16776e+07,-371.031,-266.639,84735.1,0,0,0,0,0,0,-17.5604,-11.7298,-25.7425,-20.0221,0,0
0.000223012,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9779,2953,1.22828e-06,0,0.292024,-3.56373,0.544533,1.07253,0.161402,-2.63589,-3.18063e+07,-496.366,-660.358,84735.1,0,0,0,0,0,0,-17.5688,-11.7447,-25.7686,-20.051,0,0
0.00022316,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9790,2953,1.22828e-06,0,0.292024,-3.55326,0.544533,1.07252,0.161402,-2.6638,-3.19563e+07,-428.128,-122.316,85228.7,0,0,0,0,0,0,-17.58,-11.7599,-25.7978,-20.0708,0,0
0.000223308,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9805,2953,1.22828e-06,0,0.292023,-3.54269,0.544534,1.07252,0.161402,-2.69353,-3.2122e+07,-436.379,-498.357,84621.8,0,0,0,0,0,0,-17.5878,-11.7742,-25.8326,-20.098,0,0
0.000223457,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9815,2953,1.22828e-06,0,0.292023,-3.53204,0.544534,1.07252,0.161401,-2.72559,-3.22986e+07,-371.833,-331.942,84318.5,0,0,0,0,0,0,-17.6098,-11.788,-25.8506,-20.1223,0,0
0.000223605,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9828,2953,1.22828e-06,0,0.292022,-3.52131,0.544534,1.07252,0.161401,-2.75791,-3.24812e+07,-376.807,-375.563,84662.7,0,0,0,0,0,0,-17.6138,-11.8026,-25.8807,-20.148,0,0
0.000223754,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9839,2953,1.22828e-06,0,0.292022,-3.51052,0.544534,1.07252,0.1614,-2.79299,-3.26658e+07,-432.602,-556.855,84495.6,0,0,0,0,0,0,-17.623,-11.815,-25.9098,-20.1719,0,0
0.000223902,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9848,2953,1.22828e-06,0,0.292021,-3.49965,0.544534,1.07252,0.1614,-2.8283,-3.28489e+07,-373.148,-283.575,83849.4,0,0,0,0,0,0,-17.6533,-11.8277,-25.929,-20.1904,0,0
0.000224051,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9860,2953,1.22828e-06,0,0.292021,-3.48873,0.544534,1.07252,0.1614,-2.8653,-3.30274e+07,-505.504,-205.508,84258.4,0,0,0,0,0,0,-17.6767,-11.8401,-25.9657,-20.2145,0,0
0.000224199,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9866,2953,1.22828e-06,0,0.29202,-3.47775,0.544535,1.07251,0.161399,-2.9026,-3.3199e+07,-246.021,-789.017,84442.2,0,0,0,0,0,0,-17.7186,-11.8522,-25.9847,-20.236,0,0
0.000224348,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9874,2953,1.22828e-06,0,0.29202,-3.46674,0.544535,1.07251,0.161399,-2.94104,-3.33619e+07,-432.5,-241.55,84481.3,0,0,0,0,0,0,-17.7419,-11.8635,-26.0127,-20.2611,0,0
0.000224496,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9882,2953,1.22828e-06,0,0.292019,-3.45571,0.544535,1.07251,0.161398,-2.9792,-3.3515e+07,-621.478,-512.804,84632.2,0,0,0,0,0,0,-17.7561,-11.8758,-26.0427,-20.2793,0,0
0.000224645,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9887,2953,1.22828e-06,0,0.292019,-3.44466,0.544535,1.07251,0.161398,-3.01821,-3.36574e+07,-505.212,-335.306,85256.5,0,0,0,0,0,0,-17.7811,-11.8878,-26.0679,-20.303,0,0
0.000224793,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9896,2953,1.22828e-06,0,0.292018,-3.4336,0.544535,1.07251,0.161397,-3.0573,-3.37892e+07,-311.592,-294.503,84626.4,0,0,0,0,0,0,-17.8135,-11.8997,-26.0936,-20.3234,0,0
0.000224942,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9901,2953,1.22828e-06,0,0.292018,-3.42253,0.544535,1.07251,0.161397,-3.09602,-3.39105e+07,-688.195,-666.375,85103.3,0,0,0,0,0,0,-17.8545,-11.9122,-26.1142,-20.3434,0,0
0.00022509,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9909,3308,1.52794e-06,0,0.292017,-3.41145,0.544536,1.07251,0.161396,-3.13423,-3.4022e+07,-582.097,-311.411,84629.8,0,0,0,0,0,0,-17.8824,-11.9232,-26.1484,-20.3636,0,0
0.000225239,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9918,3308,1.52794e-06,0,0.292017,-3.40037,0.544536,1.0725,0.161396,-3.172,-3.41249e+07,-442.985,-475.988,85116,0,0,0,0,0,0,-17.9053,-11.9354,-26.1817,-20.3859,0,0
0.000225387,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9925,3308,1.52794e-06,0,0.292016,-3.38929,0.544536,1.0725,0.161396,-3.2092,-3.42204e+07,-657.187,-257.599,85029.3,0,0,0,0,0,0,-17.9459,-11.947,-26.1956,-20.4065,0,0
0.000225536,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9933,3308,1.52794e-06,0,0.292016,-3.37822,0.544536,1.0725,0.161395,-3.24529,-3.43103e+07,-189.021,-371.732,84346.9,0,0,0,0,0,0,-17.9729,-11.9583,-26.2197,-20.4264,0,0
0.000225684,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9938,3308,1.52794e-06,0,0.292015,-3.36715,0.544536,1.0725,0.161395,-3.28034,-3.43963e+07,-303.748,-454.721,84517.4,0,0,0,0,0,0,-17.9899,-11.9691,-26.2622,-20.4504,0,0
0.000225833,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9944,3308,1.52794e-06,0,0.292015,-3.35611,0.544536,1.0725,0.161394,-3.3146,-3.44805e+07,-695.819,-194.658,85610.8,0,0,0,0,0,0,-18.036,-11.9814,-26.2823,-20.4658,0,0
0.000225981,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9950,3308,1.52794e-06,0,0.292014,-3.34511,0.544536,1.0725,0.161394,-3.34721,-3.45652e+07,-296.612,-226.524,84563.5,0,0,0,0,0,0,-18.0836,-11.9925,-26.3087,-20.4927,0,0
0.00022613,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9957,3308,1.52794e-06,0,0.292014,-3.33413,0.544537,1.0725,0.161393,-3.37868,-3.46526e+07,-496.486,-427.533,84941.9,0,0,0,0,0,0,-18.1274,-12.0035,-26.3338,-20.5089,0,0
0.000226278,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9965,3308,1.52794e-06,0,0.292013,-3.32318,0.544537,1.07249,0.161393,-3.4094,-3.47452e+07,-470.562,-335.368,85147.4,0,0,0,0,0,0,-18.1479,-12.0152,-26.3708,-20.5304,0,0
0.000226426,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9974,3308,1.52794e-06,0,0.292013,-3.31225,0.544537,1.07249,0.161392,-3.43815,-3.48453e+07,-344.327,-296.539,85421.9,0,0,0,0,0,0,-18.1699,-12.0271,-26.4047,-20.5504,0,0
0.000226575,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9983,3308,1.52794e-06,0,0.292012,-3.30137,0.544537,1.07249,0.161392,-3.46664,-3.49554e+07,-420.155,-572.575,85711.5,0,0,0,0,0,0,-18.2131,-12.0393,-26.4224,-20.5686,0,0
0.000226723,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,9992,3308,1.52794e-06,0,0.292012,-3.29055,0.544537,1.07249,0.161391,-3.49259,-3.50779e+07,-638.747,-137.032,85413.8,0,0,0,0,0,0,-18.2405,-12.051,-26.46,-20.5965,0,0
0.000226872,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10003,3308,1.52794e-06,0,0.292011,-3.27979,0.544537,1.07249,0.161391,-3.5164,-3.52151e+07,-264.222,-508.504,85675.2,0,0,0,0,0,0,-18.2849,-12.0643,-26.4767,-20.613,0,0
0.00022702,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10019,3308,1.52794e-06,0,0.292011,-3.2691,0.544538,1.07249,0.16139,-3.53884,-3.53694e+07,-650.811,-30.813,85759.7,0,0,0,0,0,0,-18.3146,-12.0777,-26.5042,-20.6359,0,0
0.000227169,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10032,3308,1.52794e-06,0,0.29201,-3.25846,0.544538,1.07249,0.161389,-3.55922,-3.55428e+07,-363.745,-373.266,86070.7,0,0,0,0,0,0,-18.3403,-12.091,-26.5323,-20.6578,0,0
0.000227317,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10042,3308,1.52794e-06,0,0.29201,-3.24787,0.544538,1.07248,0.161389,-3.57742,-3.57374e+07,-429.605,-392.081,85351.3,0,0,0,0,0,0,-18.3594,-12.1053,-26.5709,-20.6815,0,0
0.000227466,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10050,3308,1.52794e-06,0,0.292009,-3.23733,0.544538,1.07248,0.161388,-3.59441,-3.59549e+07,-478.601,-271.342,86175.1,0,0,0,0,0,0,-18.3842,-12.12,-26.604,-20.7056,0,0
0.000227614,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10059,3308,1.52794e-06,0,0.292009,-3.22688,0.544538,1.07248,0.161388,-3.609,-3.61971e+07,-173.035,-562.798,85667,0,0,0,0,0,0,-18.4138,-12.1346,-26.6362,-20.7329,0,0
0.000227763,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10071,3308,1.52794e-06,0,0.292008,-3.2165,0.544538,1.07248,0.161387,-3.62136,-3.64653e+07,-714.615,-225.339,85953.8,0,0,0,0,0,0,-18.4391,-12.1485,-26.6661,-20.756,0,0
0.000227911,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10090,3308,1.52794e-06,0,0.292008,-3.20621,0.544539,1.07248,0.161387,-3.63153,-3.67609e+07,-237.286,-594.43,86663.3,0,0,0,0,0,0,-18.4571,-12.162,-26.7027,-20.7813,0,0
0.00022806,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10100,3308,1.52794e-06,0,0.292007,-3.19601,0.544539,1.07248,0.161386,-3.6393,-3.70849e+07,-493.199,-238.298,86539.5,0,0,0,0,0,0,-18.4873,-12.175,-26.7347,-20.8115,0,0
0.000228208,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10114,3308,1.52794e-06,0,0.292007,-3.1859,0.544539,1.07247,0.161386,-3.64419,-3.74383e+07,-526.444,-349.03,86296.3,0,0,0,0,0,0,-18.5086,-12.1886,-26.7709,-20.8366,0,0
0.000228357,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10124,3308,1.52794e-06,0,0.292006,-3.17588,0.544539,1.07247,0.161385,-3.6474,-3.78218e+07,-345.405,-62.0786,86769.3,0,0,0,0,0,0,-18.5206,-12.2025,-26.8118,-20.8603,0,0
0.000228505,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10135,3308,1.52794e-06,0,0.292006,-3.16594,0.544539,1.07247,0.161385,-3.6479,-3.8236e+07,-394.929,-382.252,86829.8,0,0,0,0,0,0,-18.537,-12.2168,-26.8434,-20.8925,0,0
0.000228654,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10144,3308,1.52794e-06,0,0.292005,-3.15609,0.544539,1.07247,0.161384,-3.64631,-3.86813e+07,-78.8474,-347.517,86135.9,0,0,0,0,0,0,-18.5566,-12.2315,-26.8777,-20.9166,0,0
0.000228802,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10154,3308,1.52794e-06,0,0.292005,-3.14632,0.544539,1.07247,0.161384,-3.64209,-3.91578e+07,-371.832,-189.977,86113.9,0,0,0,0,0,0,-18.5915,-12.245,-26.8996,-20.9458,0,0
0.000228951,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10169,3308,1.52794e-06,0,0.292005,-3.13663,0.54454,1.07247,0.161383,-3.63633,-3.96658e+07,-144.232,-740.208,86710.3,0,0,0,0,0,0,-18.6013,-12.2591,-26.9406,-20.9758,0,0
0.000229099,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10176,3308,1.52794e-06,0,0.292004,-3.12702,0.54454,1.07247,0.161382,-3.62809,-4.0205e+07,-331.188,-41.4945,86550.8,0,0,0,0,0,0,-18.6086,-12.2724,-26.9749,-21.0037,0,0
0.000229248,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10180,3308,1.52794e-06,0,0.292004,-3.11749,0.54454,1.07246,0.161382,-3.61801,-4.07751e+07,-462.819,-767.781,86560.6,0,0,0,0,0,0,-18.6226,-12.2853,-27.0048,-21.0299,0,0
0.000229396,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10187,3308,1.52794e-06,0,0.292003,-3.10805,0.54454,1.07246,0.161381,-3.60603,-4.13756e+07,-134.683,-122.369,86607.4,0,0,0,0,0,0,-18.6371,-12.2984,-27.0392,-21.0615,0,0
0.000229544,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10201,3308,1.52794e-06,0,0.292003,-3.09867,0.54454,1.07246,0.161381,-3.59229,-4.20057e+07,-40.5218,-398.804,86906.6,0,0,0,0,0,0,-18.6538,-12.3108,-27.0668,-21.0882,0,0
0.000229693,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10209,3308,1.52794e-06,0,0.292002,-3.08936,0.54454,1.07246,0.16138,-3.57712,-4.26642e+07,-400.292,-506.006,86615.4,0,0,0,0,0,0,-18.6479,-12.3235,-27.1063,-21.1141,0,0
0.000229841,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,10217,3308,1.52794e-06,0,0.292002,-3.0801,0.544541,1.07246,0.16138,-3.56065,-4.33498e+07,-137.423,-243.543,87146.2,0,0,0,0,0,0,-18.6487,-12.3362,-27.1407,-21.1422,0,0
